pair_id,ref_index,range_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00428,3,1,MUTATION,T2,t2_change_int_literal,153,153,153,153
R00428,4,-1,UNTOUCHED,T1,none,130,132,130,132
R00428,5,-1,UNTOUCHED,T1,none,139,147,139,147
R00428,6,-1,UNTOUCHED,T1,none,149,151,149,151
R00428,7,-1,UNTOUCHED,T1,none,158,166,158,166
R00429,0,0,CLONE_INTERVAL,T1,t1_reindent,11,16,11,16
R00429,1,0,MUTATION,T1,t1_reindent,11,14,11,14
R00429,2,0,MUTATION,T1,t1_reindent,16,16,16,16
R00429,3,1,CLONE_INTERVAL,T1,t1_reindent,25,31,25,31
R00429,4,1,MUTATION,T1,t1_reindent,25,26,25,26
R00429,5,1,MUTATION,T1,t1_reindent,28,29,28,29
R00429,6,1,MUTATION,T1,t1_reindent,31,31,31,31
R00429,7,-1,UNTOUCHED,T1,none,8,10,8,10
R00429,8,-1,UNTOUCHED,T1,none,17,19,17,19
R00429,9,-1,UNTOUCHED,T1,none,21,24,21,24
R00429,10,-1,UNTOUCHED,T1,none,32,38,32,38
R00430,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,19,24,19,26
R00430,1,0,MUTATION,T3,t3_wrap_statement,,,20,20
R00430,2,1,CLONE_INTERVAL,T3,t3_delete_statement,34,39,36,40
R00430,3,1,MUTATION,T3,t3_delete_statement,38,38,,
R00430,4,-1,UNTOUCHED,T1,none,7,18,7,18
R00430,5,-1,UNTOUCHED,T1,none,25,33,27,35
R00430,6,-1,UNTOUCHED,T1,none,40,45,41,46
R00431,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,11,18,11,19
R00431,1,0,MUTATION,T1,t1_add_blank_line,,,13,13
R00431,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,24,32,25,34
R00431,3,1,MUTATION,T1,t1_add_block_comment,,,31,31
R00431,4,-1,UNTOUCHED,T1,none,3,10,3,10
R00431,5,-1,UNTOUCHED,T1,none,19,23,20,24
R00431,6,-1,UNTOUCHED,T1,none,33,42,35,44
R00432,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,14,26,14,27
R00432,1,0,MUTATION,T1,t1_add_block_comment,,,16,16
R00432,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,83,88,84,90
R00432,3,1,MUTATION,T1,t1_add_blank_line,,,86,86
R00432,4,-1,UNTOUCHED,T1,none,10,13,10,13
R00432,5,-1,UNTOUCHED,T1,none,27,29,28,30
R00432,6,-1,UNTOUCHED,T1,none,78,82,79,83
R00432,7,-1,UNTOUCHED,T1,none,89,95,91,97
R00433,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00433,1,0,MUTATION,T1,t1_add_blank_line,,,8,8
R00433,2,1,CLONE_INTERVAL,T3,t3_insert_statement,15,20,16,21
R00433,3,1,MUTATION,T3,t3_insert_statement,,,22,22
R00433,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00433,5,-1,UNTOUCHED,T1,none,12,14,13,15
R00433,6,-1,UNTOUCHED,T1,none,21,26,23,28
R00434,0,0,CLONE_INTERVAL,T1,t1_reindent,55,62,55,62
R00434,1,0,MUTATION,T1,t1_reindent,55,62,55,62
R00434,2,1,CLONE_INTERVAL,T3,t3_delete_statement,90,95,90,94
R00434,3,1,MUTATION,T3,t3_delete_statement,90,90,,
R00434,4,-1,UNTOUCHED,T1,none,49,54,49,54
R00434,5,-1,UNTOUCHED,T1,none,63,65,63,65
R00434,6,-1,UNTOUCHED,T1,none,85,89,85,89
R00434,7,-1,UNTOUCHED,T1,none,96,103,95,102
R00435,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,10,16,10,18
R00435,1,0,MUTATION,T3,t3_wrap_statement,,,12,12
R00435,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,21,26,23,29
R00435,3,1,MUTATION,T1,t1_add_blank_line,,,26,26
R00435,4,-1,UNTOUCHED,T1,none,3,9,3,9
R00435,5,-1,UNTOUCHED,T1,none,17,20,19,22
R00435,6,-1,UNTOUCHED,T1,none,27,32,30,35
R00436,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,16,34,16,34
R00436,1,0,MUTATION,T2,t2_change_int_literal,19,19,19,19
R00436,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,52,60,52,60
R00436,3,1,MUTATION,T2,t2_change_string_literal,52,52,52,52
R00436,4,-1,UNTOUCHED,T1,none,3,15,3,15
R00436,5,-1,UNTOUCHED,T1,none,35,51,35,51
R00436,6,-1,UNTOUCHED,T1,none,61,70,61,70
R00437,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,12,17,12,17
R00437,1,0,MUTATION,T2,t2_change_string_literal,17,17,17,17
R00437,2,1,CLONE_INTERVAL,T3,t3_delete_statement,23,28,23,26
R00437,3,1,MUTATION,T3,t3_delete_statement,24,25,,
R00437,4,-1,UNTOUCHED,T1,none,7,11,7,11
R00437,5,-1,UNTOUCHED,T1,none,18,22,18,22
R00437,6,-1,UNTOUCHED,T1,none,29,39,27,37
R00438,0,0,CLONE_INTERVAL,T2,t2_rename_local_x1,27,32,27,32
R00438,1,0,MUTATION,T2,t2_rename_local_x1,27,27,27,27
R00438,2,0,MUTATION,T2,t2_rename_local_x1,29,29,29,29
R00438,3,1,CLONE_INTERVAL,T3,t3_insert_statement,110,117,110,118
R00438,4,1,MUTATION,T3,t3_insert_statement,,,111,111
R00438,5,-1,UNTOUCHED,T1,none,23,26,23,26
R00438,6,-1,UNTOUCHED,T1,none,33,35,33,35
R00438,7,-1,UNTOUCHED,T1,none,105,109,105,109
R00438,8,-1,UNTOUCHED,T1,none,118,120,119,121
R00439,0,0,CLONE_INTERVAL,T2,t2_rename_local_x1,7,12,7,12
R00439,1,0,MUTATION,T2,t2_rename_local_x1,8,8,8,8
R00439,2,0,MUTATION,T2,t2_rename_local_x1,10,11,10,11
R00439,3,1,CLONE_INTERVAL,T2,t2_change_string_literal,20,25,20,25
R00439,4,1,MUTATION,T2,t2_change_string_literal,20,20,20,20
R00439,5,-1,UNTOUCHED,T1,none,3,6,3,6
R00439,6,-1,UNTOUCHED,T1,none,13,19,13,19
R00439,7,-1,UNTOUCHED,T1,none,26,59,26,59
R00440,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00440,1,0,MUTATION,T1,t1_add_block_comment,,,9,9
R00440,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,20,27,21,28
R00440,3,1,MUTATION,T2,t2_change_string_literal,23,23,24,24
R00440,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00440,5,-1,UNTOUCHED,T1,none,12,19,13,20
R00440,6,-1,UNTOUCHED,T1,none,28,37,29,38
R00441,0,0,CLONE_INTERVAL,T3,t3_delete_statement,11,16,11,15
R00441,1,0,MUTATION,T3,t3_delete_statement,16,16,,
R00441,2,1,CLONE_INTERVAL,T2,t2_rename_local_x3,22,27,21,26
R00441,3,1,MUTATION,T2,t2_rename_local_x3,22,26,21,25
R00441,4,-1,UNTOUCHED,T1,none,8,10,8,10
R00441,5,-1,UNTOUCHED,T1,none,17,21,16,20
R00441,6,-1,UNTOUCHED,T1,none,28,37,27,36
R00442,0,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00442,1,0,MUTATION,T3,t3_delete_statement,8,8,,
R00442,2,1,CLONE_INTERVAL,T3,t3_delete_statement,32,40,31,38
R00442,3,1,MUTATION,T3,t3_delete_statement,32,32,,
R00442,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00442,5,-1,UNTOUCHED,T1,none,12,25,11,24
R00442,6,-1,UNTOUCHED,T1,none,27,31,26,30
R00442,7,-1,UNTOUCHED,T1,none,41,46,39,44
R00443,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,118,123,118,123
R00443,1,0,MUTATION,T1,t1_add_eol_comment,118,118,118,118
R00443,2,1,CLONE_INTERVAL,T3,t3_insert_statement,137,142,137,143
R00443,3,1,MUTATION,T3,t3_insert_statement,,,139,139
R00443,4,-1,UNTOUCHED,T1,none,115,117,115,117
R00443,5,-1,UNTOUCHED,T1,none,124,132,124,132
R00443,6,-1,UNTOUCHED,T1,none,134,136,134,136
R00443,7,-1,UNTOUCHED,T1,none,143,151,144,152
R00444,0,0,CLONE_INTERVAL,T1,t1_reindent,6,12,6,12
R00444,1,0,MUTATION,T1,t1_reindent,6,12,6,12
R00444,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,16,23,16,23
R00444,3,1,MUTATION,T2,t2_change_string_literal,18,18,18,18
R00444,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00444,5,-1,UNTOUCHED,T1,none,13,15,13,15
R00444,6,-1,UNTOUCHED,T1,none,24,32,24,32
R00445,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,84,89,84,89
R00445,1,0,MUTATION,T1,t1_add_eol_comment,84,84,84,84
R00445,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,151,161,151,162
R00445,3,1,MUTATION,T1,t1_add_blank_line,,,161,161
R00445,4,-1,UNTOUCHED,T1,none,80,83,80,83
R00445,5,-1,UNTOUCHED,T1,none,90,92,90,92
R00445,6,-1,UNTOUCHED,T1,none,139,150,139,150
R00445,7,-1,UNTOUCHED,T1,none,162,165,163,166
R00446,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,9,15,9,15
R00446,1,0,MUTATION,T2,t2_change_int_literal,11,11,11,11
R00446,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,21,27,21,27
R00446,3,1,MUTATION,T2,t2_rename_local_x1,23,24,23,24
R00446,4,-1,UNTOUCHED,T1,none,3,8,3,8
R00446,5,-1,UNTOUCHED,T1,none,16,20,16,20
R00446,6,-1,UNTOUCHED,T1,none,28,37,28,37
R00447,0,0,CLONE_INTERVAL,T2,t2_rename_local_x2,13,39,13,39
R00447,1,0,MUTATION,T2,t2_rename_local_x2,15,18,15,18
R00447,2,0,MUTATION,T2,t2_rename_local_x2,20,20,20,20
R00447,3,0,MUTATION,T2,t2_rename_local_x2,22,22,22,22
R00447,4,0,MUTATION,T2,t2_rename_local_x2,24,24,24,24
R00447,5,0,MUTATION,T2,t2_rename_local_x2,26,26,26,26
R00447,6,0,MUTATION,T2,t2_rename_local_x2,28,28,28,28
R00447,7,0,MUTATION,T2,t2_rename_local_x2,30,30,30,30
R00447,8,0,MUTATION,T2,t2_rename_local_x2,32,32,32,32
R00447,9,0,MUTATION,T2,t2_rename_local_x2,34,34,34,34
R00447,10,0,MUTATION,T2,t2_rename_local_x2,36,36,36,36
R00447,11,1,CLONE_INTERVAL,T3,t3_insert_statement,49,54,49,54
R00447,12,1,MUTATION,T3,t3_insert_statement,,,55,55
R00447,13,-1,UNTOUCHED,T1,none,4,12,4,12
R00447,14,-1,UNTOUCHED,T1,none,40,48,40,48
R00447,15,-1,UNTOUCHED,T1,none,55,57,56,58
R00448,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,10,15,10,15
R00448,1,0,MUTATION,T2,t2_change_int_literal,10,10,10,10
R00448,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,63,68,63,69
R00448,3,1,MUTATION,T1,t1_add_blank_line,,,67,67
R00448,4,-1,UNTOUCHED,T1,none,5,9,5,9
R00448,5,-1,UNTOUCHED,T1,none,16,23,16,23
R00448,6,-1,UNTOUCHED,T1,none,58,62,58,62
R00448,7,-1,UNTOUCHED,T1,none,69,78,70,79
R00449,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,10,22,10,23
R00449,1,0,MUTATION,T1,t1_add_block_comment,,,17,17
R00449,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,32,38,33,39
R00449,3,1,MUTATION,T2,t2_change_string_literal,35,35,36,36
R00449,4,-1,UNTOUCHED,T1,none,4,9,4,9
R00449,5,-1,UNTOUCHED,T1,none,23,31,24,32
R00449,6,-1,UNTOUCHED,T1,none,39,47,40,48
R00450,0,0,CLONE_INTERVAL,T3,t3_insert_statement,8,13,8,14
R00450,1,0,MUTATION,T3,t3_insert_statement,,,13,13
R00450,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,34,51,35,52
R00450,3,1,MUTATION,T2,t2_rename_local_x1,36,36,37,37
R00450,4,1,MUTATION,T2,t2_rename_local_x1,45,45,46,46
R00450,5,1,MUTATION,T2,t2_rename_local_x1,47,47,48,48
R00450,6,-1,UNTOUCHED,T1,none,3,7,3,7
R00450,7,-1,UNTOUCHED,T1,none,14,27,15,28
R00450,8,-1,UNTOUCHED,T1,none,29,33,30,34
R00450,9,-1,UNTOUCHED,T1,none,52,56,53,57
R00451,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,12,7,14
R00451,1,0,MUTATION,T3,t3_wrap_statement,,,10,10
R00451,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,21,27,23,29
R00451,3,1,MUTATION,T2,t2_rename_local_x1,24,26,26,28
R00451,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00451,5,-1,UNTOUCHED,T1,none,13,15,15,17
R00451,6,-1,UNTOUCHED,T1,none,17,20,19,22
R00451,7,-1,UNTOUCHED,T1,none,28,31,30,33
R00452,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,30,47,30,47
R00452,1,0,MUTATION,T2,t2_change_string_literal,32,32,32,32
R00452,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,72,83,72,83
R00452,3,1,MUTATION,T1,t1_add_eol_comment,78,78,78,78
R00452,4,-1,UNTOUCHED,T1,none,26,29,26,29
R00452,5,-1,UNTOUCHED,T1,none,48,50,48,50
R00452,6,-1,UNTOUCHED,T1,none,68,71,68,71
R00452,7,-1,UNTOUCHED,T1,none,84,89,84,89
R00453,0,0,CLONE_INTERVAL,T3,t3_insert_statement,230,236,230,237
R00453,1,0,MUTATION,T3,t3_insert_statement,,,234,234
R00453,2,1,CLONE_INTERVAL,T3,t3_delete_statement,251,259,252,259
R00453,3,1,MUTATION,T3,t3_delete_statement,251,251,,
R00453,4,-1,UNTOUCHED,T1,none,222,229,222,229
R00453,5,-1,UNTOUCHED,T1,none,237,243,238,244
R00453,6,-1,UNTOUCHED,T1,none,248,250,249,251
R00453,7,-1,UNTOUCHED,T1,none,260,266,260,266
R00454,0,0,CLONE_INTERVAL,T2,t2_rename_local_x3,37,42,37,42
R00454,1,0,MUTATION,T2,t2_rename_local_x3,37,40,37,40
R00454,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,61,71,61,71
R00454,3,1,MUTATION,T1,t1_add_eol_comment,63,63,63,63
R00454,4,-1,UNTOUCHED,T1,none,33,36,33,36
R00454,5,-1,UNTOUCHED,T1,none,43,54,43,54
R00454,6,-1,UNTOUCHED,T1,none,56,60,56,60
R00454,7,-1,UNTOUCHED,T1,none,72,80,72,80
R00455,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,129,134,129,134
R00455,1,0,MUTATION,T1,t1_add_eol_comment,134,134,134,134
R00455,2,1,CLONE_INTERVAL,T1,t1_reindent,148,153,148,153
R00455,3,1,MUTATION,T1,t1_reindent,148,153,148,153
R00455,4,-1,UNTOUCHED,T1,none,126,128,126,128
R00455,5,-1,UNTOUCHED,T1,none,135,143,135,143
R00455,6,-1,UNTOUCHED,T1,none,145,147,145,147
R00455,7,-1,UNTOUCHED,T1,none,154,162,154,162
R00456,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,15,20,15,20
R00456,1,0,MUTATION,T1,t1_add_eol_comment,17,17,17,17
R00456,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,27,33,27,33
R00456,3,1,MUTATION,T2,t2_change_int_literal,27,27,27,27
R00456,4,-1,UNTOUCHED,T1,none,3,14,3,14
R00456,5,-1,UNTOUCHED,T1,none,21,26,21,26
R00456,6,-1,UNTOUCHED,T1,none,34,47,34,47
R00457,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,16,6,16
R00457,1,0,MUTATION,T2,t2_change_string_literal,13,13,13,13
R00457,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,20,25,20,25
R00457,3,1,MUTATION,T2,t2_change_string_literal,22,22,22,22
R00457,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00457,5,-1,UNTOUCHED,T1,none,17,19,17,19
R00457,6,-1,UNTOUCHED,T1,none,26,30,26,30
R00458,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,21,27,21,27
R00458,1,0,MUTATION,T1,t1_add_eol_comment,21,21,21,21
R00458,2,1,CLONE_INTERVAL,T3,t3_delete_statement,33,63,33,62
R00458,3,1,MUTATION,T3,t3_delete_statement,33,33,,
R00458,4,-1,UNTOUCHED,T1,none,11,20,11,20
R00458,5,-1,UNTOUCHED,T1,none,28,32,28,32
R00458,6,-1,UNTOUCHED,T1,none,64,73,63,72
R00459,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,19,26,19,28
R00459,1,0,MUTATION,T3,t3_wrap_statement,,,20,20
R00459,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,30,36,32,38
R00459,3,1,MUTATION,T2,t2_change_int_literal,34,34,36,36
R00459,4,-1,UNTOUCHED,T1,none,3,18,3,18
R00459,5,-1,UNTOUCHED,T1,none,27,29,29,31
R00459,6,-1,UNTOUCHED,T1,none,37,40,39,42
R00460,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,9,16,9,16
R00460,1,0,MUTATION,T2,t2_change_string_literal,10,10,10,10
R00460,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,20,31,20,31
R00460,3,1,MUTATION,T1,t1_add_eol_comment,23,23,23,23
R00460,4,-1,UNTOUCHED,T1,none,5,8,5,8
R00460,5,-1,UNTOUCHED,T1,none,17,19,17,19
R00460,6,-1,UNTOUCHED,T1,none,32,36,32,36
R00461,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,13,7,14
R00461,1,0,MUTATION,T1,t1_add_block_comment,,,10,10
R00461,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,19,26,20,28
R00461,3,1,MUTATION,T1,t1_add_block_comment,,,24,24
R00461,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00461,5,-1,UNTOUCHED,T1,none,14,18,15,19
R00461,6,-1,UNTOUCHED,T1,none,27,30,29,32
R00462,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,15,22,15,22
R00462,1,0,MUTATION,T2,t2_change_string_literal,20,20,20,20
R00462,2,1,CLONE_INTERVAL,T1,t1_reindent,86,91,86,91
R00462,3,1,MUTATION,T1,t1_reindent,86,91,86,91
R00462,4,-1,UNTOUCHED,T1,none,9,14,9,14
R00462,5,-1,UNTOUCHED,T1,none,23,25,23,25
R00462,6,-1,UNTOUCHED,T1,none,83,85,83,85
R00462,7,-1,UNTOUCHED,T1,none,92,106,92,106
R00463,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,13,8,13
R00463,1,0,MUTATION,T2,t2_change_string_literal,12,12,12,12
R00463,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,29,34,29,34
R00463,3,1,MUTATION,T1,t1_add_eol_comment,33,33,33,33
R00463,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00463,5,-1,UNTOUCHED,T1,none,14,28,14,28
R00463,6,-1,UNTOUCHED,T1,none,35,38,35,38
R00464,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,16,21,16,22
R00464,1,0,MUTATION,T1,t1_add_block_comment,,,18,18
R00464,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,131,137,132,138
R00464,3,1,MUTATION,T2,t2_change_int_literal,136,136,137,137
R00464,4,-1,UNTOUCHED,T1,none,12,15,12,15
R00464,5,-1,UNTOUCHED,T1,none,22,33,23,34
R00464,6,-1,UNTOUCHED,T1,none,125,130,126,131
R00464,7,-1,UNTOUCHED,T1,none,138,142,139,143
R00465,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,36,43,36,44
R00465,1,0,MUTATION,T1,t1_add_block_comment,,,43,43
R00465,2,1,CLONE_INTERVAL,T2,t2_rename_local_x5,51,64,52,65
R00465,3,1,MUTATION,T2,t2_rename_local_x5,53,55,54,56
R00465,4,1,MUTATION,T2,t2_rename_local_x5,57,60,58,61
R00465,5,1,MUTATION,T2,t2_rename_local_x5,62,62,63,63
R00465,6,-1,UNTOUCHED,T1,none,32,35,32,35
R00465,7,-1,UNTOUCHED,T1,none,44,46,45,47
R00465,8,-1,UNTOUCHED,T1,none,48,50,49,51
R00465,9,-1,UNTOUCHED,T1,none,65,67,66,68
R00466,0,0,CLONE_INTERVAL,T3,t3_delete_statement,8,13,8,12
R00466,1,0,MUTATION,T3,t3_delete_statement,13,13,,
R00466,2,1,CLONE_INTERVAL,T1,t1_reindent,17,24,16,23
R00466,3,1,MUTATION,T1,t1_reindent,17,24,16,23
R00466,4,-1,UNTOUCHED,T1,none,5,7,5,7
R00466,5,-1,UNTOUCHED,T1,none,14,16,13,15
R00466,6,-1,UNTOUCHED,T1,none,25,49,24,48
R00467,0,0,CLONE_INTERVAL,T2,t2_rename_local_x1,12,17,12,17
R00467,1,0,MUTATION,T2,t2_rename_local_x1,12,13,12,13
R00467,2,0,MUTATION,T2,t2_rename_local_x1,17,17,17,17
R00467,3,1,CLONE_INTERVAL,T3,t3_wrap_statement,24,44,23,46
R00467,4,1,MUTATION,T3,t3_wrap_statement,,,23,23
R00467,5,-1,UNTOUCHED,T1,none,8,11,8,11
R00467,6,-1,UNTOUCHED,T1,none,18,22,18,22
R00467,7,-1,UNTOUCHED,T1,none,45,53,47,55
R00468,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,11,17,11,18
R00468,1,0,MUTATION,T1,t1_add_blank_line,,,16,16
R00468,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,22,29,23,30
R00468,3,1,MUTATION,T2,t2_change_int_literal,22,22,23,23
R00468,4,-1,UNTOUCHED,T1,none,4,10,4,10
R00468,5,-1,UNTOUCHED,T1,none,18,21,19,22
R00468,6,-1,UNTOUCHED,T1,none,30,34,31,35
R00469,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,13,8,13
R00469,1,0,MUTATION,T1,t1_add_eol_comment,13,13,13,13
R00469,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,21,27,21,28
R00469,3,1,MUTATION,T1,t1_add_block_comment,,,25,25
R00469,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00469,5,-1,UNTOUCHED,T1,none,14,20,14,20
R00469,6,-1,UNTOUCHED,T1,none,28,46,29,47
R00470,0,0,CLONE_INTERVAL,T2,t2_rename_local_x2,9,14,9,14
R00470,1,0,MUTATION,T2,t2_rename_local_x2,10,12,10,12
R00470,2,1,CLONE_INTERVAL,T3,t3_delete_statement,22,31,22,30
R00470,3,1,MUTATION,T3,t3_delete_statement,22,22,,
R00470,4,-1,UNTOUCHED,T1,none,3,8,3,8
R00470,5,-1,UNTOUCHED,T1,none,15,21,15,21
R00470,6,-1,UNTOUCHED,T1,none,32,42,31,41
R00471,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,55,60,55,62
R00471,1,0,MUTATION,T3,t3_wrap_statement,,,56,56
R00471,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,74,79,76,81
R00471,3,1,MUTATION,T1,t1_add_eol_comment,76,76,78,78
R00471,4,-1,UNTOUCHED,T1,none,50,54,50,54
R00471,5,-1,UNTOUCHED,T1,none,61,67,63,69
R00471,6,-1,UNTOUCHED,T1,none,69,73,71,75
R00471,7,-1,UNTOUCHED,T1,none,80,86,82,88
R00472,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,85,90,85,91
R00472,1,0,MUTATION,T1,t1_add_block_comment,,,90,90
R00472,2,1,CLONE_INTERVAL,T2,t2_rename_local_x3,94,99,95,100
R00472,3,1,MUTATION,T2,t2_rename_local_x3,94,98,95,99
R00472,4,-1,UNTOUCHED,T1,none,79,84,79,84
R00472,5,-1,UNTOUCHED,T1,none,91,93,92,94
R00472,6,-1,UNTOUCHED,T1,none,100,102,101,103
R00473,0,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00473,1,0,MUTATION,T1,t1_reindent,6,11,6,11
R00473,2,1,CLONE_INTERVAL,T3,t3_delete_statement,19,26,19,25
R00473,3,1,MUTATION,T3,t3_delete_statement,19,19,,
R00473,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00473,5,-1,UNTOUCHED,T1,none,12,18,12,18
R00473,6,-1,UNTOUCHED,T1,none,27,29,26,28
R00474,0,0,CLONE_INTERVAL,T3,t3_delete_statement,7,13,7,12
R00474,1,0,MUTATION,T3,t3_delete_statement,7,7,,
R00474,2,1,CLONE_INTERVAL,T3,t3_wrap_statement,19,25,18,27
R00474,3,1,MUTATION,T3,t3_wrap_statement,,,23,23
R00474,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00474,5,-1,UNTOUCHED,T1,none,14,18,13,17
R00474,6,-1,UNTOUCHED,T1,none,27,49,28,50
R00475,0,0,CLONE_INTERVAL,T1,t1_reindent,11,16,11,16
R00475,1,0,MUTATION,T1,t1_reindent,11,16,11,16
R00475,2,1,CLONE_INTERVAL,T1,t1_reindent,89,96,89,96
R00475,3,1,MUTATION,T1,t1_reindent,89,96,89,96
R00475,4,-1,UNTOUCHED,T1,none,6,10,6,10
R00475,5,-1,UNTOUCHED,T1,none,17,19,17,19
R00475,6,-1,UNTOUCHED,T1,none,83,88,83,88
R00475,7,-1,UNTOUCHED,T1,none,97,108,97,108
R00476,0,0,CLONE_INTERVAL,T3,t3_delete_statement,14,19,14,18
R00476,1,0,MUTATION,T3,t3_delete_statement,19,19,,
R00476,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,38,48,37,48
R00476,3,1,MUTATION,T1,t1_add_blank_line,,,41,41
R00476,4,-1,UNTOUCHED,T1,none,4,13,4,13
R00476,5,-1,UNTOUCHED,T1,none,20,37,19,36
R00476,6,-1,UNTOUCHED,T1,none,49,54,49,54
R00477,0,0,CLONE_INTERVAL,T2,t2_rename_local_x1,9,19,8,18
R00477,1,0,MUTATION,T2,t2_rename_local_x1,12,13,11,12
R00477,2,0,MUTATION,T2,t2_rename_local_x1,15,15,14,14
R00477,3,1,CLONE_INTERVAL,T1,t1_add_blank_line,23,30,22,30
R00477,4,1,MUTATION,T1,t1_add_blank_line,,,28,28
R00477,5,-1,UNTOUCHED,T1,none,4,8,3,7
R00477,6,-1,UNTOUCHED,T1,none,20,22,19,21
R00477,7,-1,UNTOUCHED,T1,none,31,36,31,36
R00478,0,0,CLONE_INTERVAL,T1,t1_reindent,7,20,7,20
R00478,1,0,MUTATION,T1,t1_reindent,7,20,7,20
R00478,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,30,35,30,36
R00478,3,1,MUTATION,T1,t1_add_block_comment,,,34,34
R00478,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00478,5,-1,UNTOUCHED,T1,none,21,29,21,29
R00478,6,-1,UNTOUCHED,T1,none,36,39,37,40
R00479,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,13,6,15
R00479,1,0,MUTATION,T3,t3_wrap_statement,,,11,11
R00479,2,1,CLONE_INTERVAL,T3,t3_delete_statement,21,26,23,27
R00479,3,1,MUTATION,T3,t3_delete_statement,21,21,,
R00479,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00479,5,-1,UNTOUCHED,T1,none,14,16,16,18
R00479,6,-1,UNTOUCHED,T1,none,18,20,20,22
R00479,7,-1,UNTOUCHED,T1,none,27,35,28,36
R00480,0,0,CLONE_INTERVAL,T3,t3_insert_statement,9,14,9,14
R00480,1,0,MUTATION,T3,t3_insert_statement,,,15,15
R00480,2,1,CLONE_INTERVAL,T3,t3_delete_statement,27,32,28,32
