pair_id,expected_type,band,functionality_id,sim_both,bcb_f1,bcb_f2
MT3_052605,T3,MT3,2,0.636363636363636,13480108,23677111
MT3_052606,T3,MT3,2,0.545454545454545,9901451,23677111
MT3_052607,T3,MT3,2,0.615384615384615,5435234,23677111
MT3_052608,T3,MT3,2,0.5,21933390,23677111
MT3_052609,T3,MT3,2,0.5625,7749347,23677111
MT3_052610,T3,MT3,2,0.545454545454545,23582992,23677111
MT3_052611,T3,MT3,2,0.636363636363636,5914388,23677111
MT3_052612,T3,MT3,2,0.5,18616606,23677111
MT3_052613,T3,MT3,2,0.5,7532475,23677111
MT3_052614,T3,MT3,2,0.545454545454545,5746450,23677111
MT3_052615,T3,MT3,2,0.5,19604083,23677111
MT3_052616,T3,MT3,2,0.5,20231243,23677111
MT3_052617,T3,MT3,2,0.636363636363636,16129965,23677111
MT3_052618,T3,MT3,2,0.5,6544682,23677111
MT3_052619,T3,MT3,2,0.545454545454545,10828162,23677111
MT3_052620,T3,MT3,2,0.545454545454545,21979462,23677111
MT3_052621,T3,MT3,2,0.533333333333333,19332849,23677111
MT3_052622,T3,MT3,2,0.636363636363636,13879984,23677111
MT3_052623,T3,MT3,2,0.571428571428571,17447923,23677111
MT3_052624,T3,MT3,2,0.636363636363636,9267602,23677111
MT3_052625,T3,MT3,2,0.5,2633238,23677111
MT3_052626,T3,MT3,2,0.5,17245830,23677111
MT3_052627,T3,MT3,2,0.5,9450274,23677111
MT3_052628,T3,MT3,2,0.5,3169056,23677111
MT3_052629,T3,MT3,2,0.5,10848568,23677111
MT3_052630,T3,MT3,2,0.5,11918313,23677111
MT3_052631,T3,MT3,2,0.626168224299065,13726761,23677111
MT3_052632,T3,MT3,2,0.523809523809524,9398635,15211815
MT3_052633,T3,MT3,2,0.526315789473684,8670774,9398635
MT3_052634,T3,MT3,2,0.583333333333333,9398635,19693366
MT3_052635,T3,MT3,2,0.52,9398635,15858891
MT3_052636,T3,MT3,2,0.631578947368421,9398635,22223563
MT3_052637,T3,MT3,2,0.571428571428571,9398635,21386815
MT3_052638,T3,MT3,2,0.523809523809524,9398635,16687411
MT3_052639,T3,MT3,2,0.526315789473684,2401142,9398635
MT3_052640,T3,MT3,2,0.523809523809524,9398635,21905202
MT3_052641,T3,MT3,2,0.52,9398635,11957386
MT3_052642,T3,MT3,2,0.526315789473684,9398635,13569444
MT3_052643,T3,MT3,2,0.590909090909091,6595224,9398635
MT3_052644,T3,MT3,2,0.541666666666667,8868058,9398635
MT3_052645,T3,MT3,2,0.526315789473684,9398635,16105484
MT3_052646,T3,MT3,2,0.541666666666667,8883151,9398635
MT3_052647,T3,MT3,2,0.5,18046659,22022886
MT3_052648,T3,MT3,2,0.523809523809524,10178498,18796914
MT3_052649,T3,MT3,2,0.526315789473684,293542,18796914
MT3_052650,T3,MT3,2,0.526315789473684,14038176,18796914
MT3_052651,T3,MT3,2,0.526315789473684,1115284,18796914
MT3_052652,T3,MT3,2,0.526315789473684,18796914,22961265
MT3_052653,T3,MT3,2,0.578947368421053,8670774,18796914
MT3_052654,T3,MT3,2,0.5,7797614,18796914
MT3_052655,T3,MT3,2,0.526315789473684,808361,18796914
MT3_052656,T3,MT3,2,0.631578947368421,8665323,18796914
MT3_052657,T3,MT3,2,0.526315789473684,120346,18796914
MT3_052658,T3,MT3,2,0.526315789473684,16925759,18796914
MT3_052659,T3,MT3,2,0.526315789473684,373447,18796914
MT3_052660,T3,MT3,2,0.526315789473684,922716,18796914
MT3_052661,T3,MT3,2,0.590909090909091,18065573,18796914
MT3_052662,T3,MT3,2,0.526315789473684,8664460,18796914
MT3_052663,T3,MT3,2,0.571428571428571,6744825,18796914
MT3_052664,T3,MT3,2,0.578947368421053,297790,18796914
MT3_052665,T3,MT3,2,0.571428571428571,2057786,18796914
MT3_052666,T3,MT3,2,0.526315789473684,1179431,18796914
MT3_052667,T3,MT3,2,0.523809523809524,3541461,18796914
MT3_052668,T3,MT3,2,0.578947368421053,10265164,18796914
MT3_052669,T3,MT3,2,0.583333333333333,6861489,18796914
MT3_052670,T3,MT3,2,0.526315789473684,156369,18796914
MT3_052671,T3,MT3,2,0.55,14380467,18796914
MT3_052672,T3,MT3,2,0.578947368421053,10839252,18796914
MT3_052673,T3,MT3,2,0.5,6853666,18796914
MT3_052674,T3,MT3,2,0.5,4562786,18796914
MT3_052675,T3,MT3,2,0.523809523809524,17916170,18796914
MT3_052676,T3,MT3,2,0.52,12980532,18796914
MT3_052677,T3,MT3,2,0.526315789473684,18796914,23115934
MT3_052678,T3,MT3,2,0.578947368421053,18796914,19332849
MT3_052679,T3,MT3,2,0.526315789473684,844858,18796914
MT3_052680,T3,MT3,2,0.526315789473684,8565955,18796914
MT3_052681,T3,MT3,2,0.578947368421053,17722894,18796914
MT3_052682,T3,MT3,2,0.526315789473684,839266,18796914
MT3_052683,T3,MT3,2,0.521739130434783,8406161,18796914
MT3_052684,T3,MT3,2,0.526315789473684,9627687,18796914
MT3_052685,T3,MT3,2,0.652173913043478,7655020,18796914
MT3_052686,T3,MT3,2,0.6,4877333,18796914
MT3_052687,T3,MT3,2,0.526315789473684,347631,18796914
MT3_052688,T3,MT3,2,0.55,4249821,18796914
MT3_052689,T3,MT3,2,0.578947368421053,5671908,18796914
MT3_052690,T3,MT3,2,0.578947368421053,8664461,18796914
MT3_052691,T3,MT3,2,0.578947368421053,3905626,18796914
MT3_052692,T3,MT3,2,0.571428571428571,18796914,20991251
MT3_052693,T3,MT3,2,0.523809523809524,14096915,18796914
MT3_052694,T3,MT3,2,0.55,10212189,18796914
MT3_052695,T3,MT3,2,0.574712643678161,6869582,18796914
MT3_052696,T3,MT3,2,0.526315789473684,6320837,18796914
MT3_052697,T3,MT3,2,0.590909090909091,18796914,19038915
MT3_052698,T3,MT3,2,0.578947368421053,13815966,18796914
MT3_052699,T3,MT3,2,0.526315789473684,10839253,18796914
MT3_052700,T3,MT3,2,0.590909090909091,18796914,20094305
MT3_052701,T3,MT3,2,0.566666666666667,12980532,13176901
MT3_052702,T3,MT3,2,0.5,7468819,13176901
MT3_052703,T3,MT3,2,0.523809523809524,293542,10178498
MT3_052704,T3,MT3,2,0.523809523809524,8670774,10178498
MT3_052705,T3,MT3,2,0.5,10178498,22323688
MT3_052706,T3,MT3,2,0.523809523809524,10178498,19166563
MT3_052707,T3,MT3,2,0.545454545454545,10178498,18065573
MT3_052708,T3,MT3,2,0.571428571428571,8664460,10178498
MT3_052709,T3,MT3,2,0.523809523809524,2057786,10178498
MT3_052710,T3,MT3,2,0.523809523809524,10178498,10265164
MT3_052711,T3,MT3,2,0.571428571428571,10178498,11511985
MT3_052712,T3,MT3,2,0.5,10178498,11334468
MT3_052713,T3,MT3,2,0.523809523809524,10178498,10839252
MT3_052714,T3,MT3,2,0.541666666666667,6853666,10178498
MT3_052715,T3,MT3,2,0.521739130434783,10178498,16870490
MT3_052716,T3,MT3,2,0.523809523809524,10178498,23115934
MT3_052717,T3,MT3,2,0.523809523809524,9627687,10178498
MT3_052718,T3,MT3,2,0.521739130434783,1931704,10178498
MT3_052719,T3,MT3,2,0.521739130434783,8023601,10178498
MT3_052720,T3,MT3,2,0.545454545454545,10178498,20900753
MT3_052721,T3,MT3,2,0.523809523809524,5671908,10178498
MT3_052722,T3,MT3,2,0.523809523809524,8664461,10178498
MT3_052723,T3,MT3,2,0.523809523809524,10178498,20991251
MT3_052724,T3,MT3,2,0.5,7468318,10178498
MT3_052725,T3,MT3,2,0.523809523809524,9979752,10178498
MT3_052726,T3,MT3,2,0.523809523809524,10178498,10212189
MT3_052727,T3,MT3,2,0.521739130434783,10178498,21431680
MT3_052728,T3,MT3,2,0.523809523809524,6869582,10178498
MT3_052729,T3,MT3,2,0.545454545454545,10178498,19038915
MT3_052730,T3,MT3,2,0.5625,14038176,15679088
MT3_052731,T3,MT3,2,0.5,15679088,17339760
MT3_052732,T3,MT3,2,0.5,8174799,15679088
MT3_052733,T3,MT3,2,0.6,10288282,15679088
MT3_052734,T3,MT3,2,0.533333333333333,15679088,17147420
MT3_052735,T3,MT3,2,0.5,1115284,15679088
MT3_052736,T3,MT3,2,0.588235294117647,15679088,22961265
MT3_052737,T3,MT3,2,0.533333333333333,15679088,18417069
MT3_052738,T3,MT3,2,0.5,15679088,21461878
MT3_052739,T3,MT3,2,0.631067961165048,15679088,21821404
MT3_052740,T3,MT3,2,0.533333333333333,15679088,16925759
MT3_052741,T3,MT3,2,0.5,3631989,15679088
MT3_052742,T3,MT3,2,0.533333333333333,4453922,15679088
MT3_052743,T3,MT3,2,0.555555555555556,297790,15679088
MT3_052744,T3,MT3,2,0.5,2705336,15679088
MT3_052745,T3,MT3,2,0.571428571428571,15679088,19332852
MT3_052746,T3,MT3,2,0.5,15679088,22223563
MT3_052747,T3,MT3,2,0.5,10265164,15679088
MT3_052748,T3,MT3,2,0.533333333333333,9068428,15679088
MT3_052749,T3,MT3,2,0.5,7532475,15679088
MT3_052750,T3,MT3,2,0.6,10839252,15679088
MT3_052751,T3,MT3,2,0.5,15679088,19604083
MT3_052752,T3,MT3,2,0.5,15679088,20231243
MT3_052753,T3,MT3,2,0.533333333333333,12078160,15679088
MT3_052754,T3,MT3,2,0.6,15679088,17673488
MT3_052755,T3,MT3,2,0.533333333333333,15679088,23115934
MT3_052756,T3,MT3,2,0.533333333333333,15679088,19332849
MT3_052757,T3,MT3,2,0.533333333333333,15372362,15679088
MT3_052758,T3,MT3,2,0.5,15679088,18390011
MT3_052759,T3,MT3,2,0.642857142857143,10055931,15679088
MT3_052760,T3,MT3,2,0.533333333333333,14960335,15679088
MT3_052761,T3,MT3,2,0.5,15679088,20073619
MT3_052762,T3,MT3,2,0.5,5671908,15679088
MT3_052763,T3,MT3,2,0.533333333333333,8664461,15679088
MT3_052764,T3,MT3,2,0.5,2633238,15679088
MT3_052765,T3,MT3,2,0.642857142857143,15679088,17245830
MT3_052766,T3,MT3,2,0.571428571428571,3169056,15679088
MT3_052767,T3,MT3,2,0.571428571428571,13815966,15679088
MT3_052768,T3,MT3,2,0.533333333333333,10839253,15679088
MT3_052769,T3,MT3,2,0.643564356435644,15679088,22249465
MT3_052770,T3,MT3,2,0.5,4673959,4898682
MT3_052771,T3,MT3,2,0.5,2747367,4898682
MT3_052772,T3,MT3,2,0.533333333333333,4898682,7767320
MT3_052773,T3,MT3,2,0.551724137931034,4898682,5989666
MT3_052774,T3,MT3,2,0.5,4898682,5233678
MT3_052775,T3,MT3,2,0.507246376811594,4898682,6853666
MT3_052776,T3,MT3,2,0.5,4898682,7468813
MT3_052777,T3,MT3,2,0.535714285714286,4898682,7468819
MT3_052778,T3,MT3,2,0.529411764705882,3541458,4898682
MT3_052779,T3,MT3,2,0.52,3762632,7044128
MT3_052780,T3,MT3,2,0.5,3762632,6595224
MT3_052781,T3,MT3,2,0.5,3762632,7468819
MT3_052782,T3,MT3,2,0.5,3762632,8883151
MT3_052783,T3,MT3,2,0.611111111111111,5456371,7902692
MT3_052784,T3,MT3,2,0.611111111111111,7902686,7902692
MT3_052785,T3,MT3,2,0.622641509433962,1142776,2329317
MT3_052786,T3,MT3,2,0.541666666666667,1142777,2329317
MT3_052787,T3,MT3,2,0.583333333333333,2329317,5877197
MT3_052788,T3,MT3,2,0.5,9621442,23482443
MT3_052789,T3,MT3,2,0.6,9621442,21393871
MT3_052790,T3,MT3,2,0.5,9621442,13997019
MT3_052791,T3,MT3,2,0.5,9621442,18263904
MT3_052792,T3,MT3,2,0.636363636363636,9621442,13480108
MT3_052793,T3,MT3,2,0.545454545454545,9621442,15292308
MT3_052794,T3,MT3,2,0.615384615384615,5435234,9621442
MT3_052795,T3,MT3,2,0.5,9621442,23582992
MT3_052796,T3,MT3,2,0.5,9621442,22223563
MT3_052797,T3,MT3,2,0.5,5914388,9621442
MT3_052798,T3,MT3,2,0.666666666666667,9621442,18616606
MT3_052799,T3,MT3,2,0.6,9621442,16129965
MT3_052800,T3,MT3,2,0.636363636363636,9621442,13879984
MT3_052801,T3,MT3,2,0.5,9267602,9621442
MT3_052802,T3,MT3,2,0.5,9450274,9621442
MT3_052803,T3,MT3,2,0.666666666666667,9621442,23088983
MT3_052804,T3,MT3,2,0.5,9621442,11918313
MT3_052805,T3,MT3,2,0.576923076923077,8693826,9350616
MT3_052806,T3,MT3,2,0.5,14377058,21393871
MT3_052807,T3,MT3,2,0.5,14038176,15512556
MT3_052808,T3,MT3,2,0.5,15512556,18134394
MT3_052809,T3,MT3,2,0.5,8670774,15512556
MT3_052810,T3,MT3,2,0.6,15512556,22223563
MT3_052811,T3,MT3,2,0.5,10265164,15512556
MT3_052812,T3,MT3,2,0.533333333333333,15512556,23115934
MT3_052813,T3,MT3,2,0.625,15512556,18390011
MT3_052814,T3,MT3,2,0.533333333333333,14960335,15512556
MT3_052815,T3,MT3,2,0.521739130434783,3803030,19166563
MT3_052816,T3,MT3,2,0.521739130434783,3803030,18065573
MT3_052817,T3,MT3,2,0.678571428571429,3803022,3803030
MT3_052818,T3,MT3,2,0.5,3533514,3803030
MT3_052819,T3,MT3,2,0.5,3803030,6276686
MT3_052820,T3,MT3,2,0.521739130434783,3803030,20073619
MT3_052821,T3,MT3,2,0.5,3803030,5335270
MT3_052822,T3,MT3,2,0.608695652173913,3803030,10212189
MT3_052823,T3,MT3,2,0.521739130434783,3803030,19038915
MT3_052824,T3,MT3,2,0.529411764705882,6558022,22961265
MT3_052825,T3,MT3,2,0.5,6558022,10265164
MT3_052826,T3,MT3,2,0.533333333333333,6558022,19332849
MT3_052827,T3,MT3,2,0.5,6558022,6814632
MT3_052828,T3,MT3,2,0.5,6558022,17245830
MT3_052829,T3,MT3,2,0.5,3169056,6558022
MT3_052830,T3,MT3,2,0.541666666666667,6634379,20602651
MT3_052831,T3,MT3,2,0.5,18616606,18704516
MT3_052832,T3,MT3,2,0.5,10848568,18704516
MT3_052833,T3,MT3,2,0.5,13726761,18704516
MT3_052834,T3,MT3,2,0.5,293542,14038176
MT3_052835,T3,MT3,2,0.5,293542,7670003
MT3_052836,T3,MT3,2,0.5,293542,17147420
MT3_052837,T3,MT3,2,0.5,293542,8670774
MT3_052838,T3,MT3,2,0.555555555555556,293542,21461878
MT3_052839,T3,MT3,2,0.555555555555556,293542,16925759
MT3_052840,T3,MT3,2,0.5,293542,18065573
MT3_052841,T3,MT3,2,0.526315789473684,293542,8664460
MT3_052842,T3,MT3,2,0.555555555555556,293542,4453922
MT3_052843,T3,MT3,2,0.5,293542,297790
MT3_052844,T3,MT3,2,0.555555555555556,293542,2705336
MT3_052845,T3,MT3,2,0.5,293542,19332852
MT3_052846,T3,MT3,2,0.526315789473684,293542,14633134
MT3_052847,T3,MT3,2,0.555555555555556,293542,10265164
MT3_052848,T3,MT3,2,0.5,293542,11511985
MT3_052849,T3,MT3,2,0.555555555555556,293542,10839252
MT3_052850,T3,MT3,2,0.5,293542,19604083
MT3_052851,T3,MT3,2,0.5,293542,20231243
MT3_052852,T3,MT3,2,0.526315789473684,293542,19494842
MT3_052853,T3,MT3,2,0.555555555555556,293542,23115934
MT3_052854,T3,MT3,2,0.5,293542,15372362
MT3_052855,T3,MT3,2,0.555555555555556,293542,9627687
MT3_052856,T3,MT3,2,0.555555555555556,293542,14960335
MT3_052857,T3,MT3,2,0.545454545454545,293542,20900753
MT3_052858,T3,MT3,2,0.555555555555556,293542,5671908
MT3_052859,T3,MT3,2,0.60431654676259,293542,8664461
MT3_052860,T3,MT3,2,0.5,293542,10212189
MT3_052861,T3,MT3,2,0.5,293542,20627152
MT3_052862,T3,MT3,2,0.5,293542,6869582
MT3_052863,T3,MT3,2,0.5,293542,5203784
MT3_052864,T3,MT3,2,0.5,293542,19038915
MT3_052865,T3,MT3,2,0.5,293542,3169056
MT3_052866,T3,MT3,2,0.5,293542,4599608
MT3_052867,T3,MT3,2,0.5,293542,13815966
MT3_052868,T3,MT3,2,0.5,293542,10839253
MT3_052869,T3,MT3,2,0.5,7135601,7614574
MT3_052870,T3,MT3,2,0.504830917874396,1142776,1142778
MT3_052871,T3,MT3,2,0.679245283018868,1142776,1142777
MT3_052872,T3,MT3,2,0.67479674796748,1142776,5877197
MT3_052873,T3,MT3,2,0.642857142857143,7468819,7468829
MT3_052874,T3,MT3,2,0.565217391304348,5985718,15211815
MT3_052875,T3,MT3,2,0.541666666666667,15211815,19693366
MT3_052876,T3,MT3,2,0.52,15211815,15858891
MT3_052877,T3,MT3,2,0.5,6861489,15211815
MT3_052878,T3,MT3,2,0.571428571428571,15211815,21386815
MT3_052879,T3,MT3,2,0.56,12980532,15211815
MT3_052880,T3,MT3,2,0.52,11957386,15211815
MT3_052881,T3,MT3,2,0.521739130434783,15211815,16206550
MT3_052882,T3,MT3,2,0.565217391304348,4497273,15211815
MT3_052883,T3,MT3,2,0.521739130434783,7655020,15211815
MT3_052884,T3,MT3,2,0.541666666666667,8868058,15211815
MT3_052885,T3,MT3,2,0.52,12332433,15211815
MT3_052886,T3,MT3,2,0.5,15211815,20094305
MT3_052887,T3,MT3,2,0.642857142857143,14768963,18748953
MT3_052888,T3,MT3,2,0.5,4540202,14038176
MT3_052889,T3,MT3,2,0.6875,8174799,14038176
MT3_052890,T3,MT3,2,0.5625,10288282,14038176
MT3_052891,T3,MT3,2,0.5625,14038176,17147420
MT3_052892,T3,MT3,2,0.5,14038176,23292185
MT3_052893,T3,MT3,2,0.611111111111111,1115284,14038176
MT3_052894,T3,MT3,2,0.647058823529412,14038176,22961265
MT3_052895,T3,MT3,2,0.5,8670774,14038176
MT3_052896,T3,MT3,2,0.5625,13480108,14038176
MT3_052897,T3,MT3,2,0.5,14038176,21821404
MT3_052898,T3,MT3,2,0.529411764705882,808361,14038176
MT3_052899,T3,MT3,2,0.523809523809524,14038176,19166563
MT3_052900,T3,MT3,2,0.529411764705882,120346,14038176
MT3_052901,T3,MT3,2,0.5625,14038176,16925759
MT3_052902,T3,MT3,2,0.529411764705882,373447,14038176
MT3_052903,T3,MT3,2,0.5625,5435234,14038176
MT3_052904,T3,MT3,2,0.5625,3631989,14038176
MT3_052905,T3,MT3,2,0.529411764705882,922716,14038176
MT3_052906,T3,MT3,2,0.5,14038176,18065573
MT3_052907,T3,MT3,2,0.523809523809524,6744825,14038176
MT3_052908,T3,MT3,2,0.5,4453922,14038176
MT3_052909,T3,MT3,2,0.666666666666667,297790,14038176
MT3_052910,T3,MT3,2,0.5,8181035,14038176
MT3_052911,T3,MT3,2,0.571428571428571,2057786,14038176
MT3_052912,T3,MT3,2,0.5625,1179431,14038176
MT3_052913,T3,MT3,2,0.571428571428571,3541461,14038176
MT3_052914,T3,MT3,2,0.5625,14038176,19332852
MT3_052915,T3,MT3,2,0.5,14038176,22223563
MT3_052916,T3,MT3,2,0.526315789473684,13266451,14038176
MT3_052917,T3,MT3,2,0.5,14038176,19660893
MT3_052918,T3,MT3,2,0.5625,10265164,14038176
MT3_052919,T3,MT3,2,0.5625,9068428,14038176
MT3_052920,T3,MT3,2,0.5,14038176,18616606
MT3_052921,T3,MT3,2,0.529411764705882,156369,14038176
MT3_052922,T3,MT3,2,0.625,10839252,14038176
MT3_052923,T3,MT3,2,0.611111111111111,14038176,19604083
MT3_052924,T3,MT3,2,0.529411764705882,6301863,14038176
MT3_052925,T3,MT3,2,0.611111111111111,14038176,20231243
MT3_052926,T3,MT3,2,0.5,2401142,14038176
MT3_052927,T3,MT3,2,0.578947368421053,14038176,19494842
MT3_052928,T3,MT3,2,0.6875,14038176,23115934
MT3_052929,T3,MT3,2,0.6875,14038176,19332849
MT3_052930,T3,MT3,2,0.529411764705882,844858,14038176
MT3_052931,T3,MT3,2,0.5,14038176,15372362
MT3_052932,T3,MT3,2,0.526315789473684,14038176,15958994
MT3_052933,T3,MT3,2,0.5,13879984,14038176
MT3_052934,T3,MT3,2,0.588235294117647,8565955,14038176
MT3_052935,T3,MT3,2,0.5,14038176,17722894
MT3_052936,T3,MT3,2,0.529411764705882,839266,14038176
MT3_052937,T3,MT3,2,0.5625,14038176,18390011
MT3_052938,T3,MT3,2,0.5625,9627687,14038176
MT3_052939,T3,MT3,2,0.5625,10055931,14038176
MT3_052940,T3,MT3,2,0.5,3156557,14038176
MT3_052941,T3,MT3,2,0.529411764705882,347631,14038176
MT3_052942,T3,MT3,2,0.55,4249821,14038176
MT3_052943,T3,MT3,2,0.6875,14038176,14960335
MT3_052944,T3,MT3,2,0.5,4080688,14038176
MT3_052945,T3,MT3,2,0.55,14038176,20073619
MT3_052946,T3,MT3,2,0.625,5671908,14038176
MT3_052947,T3,MT3,2,0.625,8664461,14038176
MT3_052948,T3,MT3,2,0.5,14038176,16105484
MT3_052949,T3,MT3,2,0.529411764705882,3905626,14038176
MT3_052950,T3,MT3,2,0.5,3803023,14038176
MT3_052951,T3,MT3,2,0.5,5335270,14038176
MT3_052952,T3,MT3,2,0.5,10212189,14038176
MT3_052953,T3,MT3,2,0.588235294117647,14038176,17785594
MT3_052954,T3,MT3,2,0.5625,14038176,20627152
MT3_052955,T3,MT3,2,0.5,14038176,17245830
MT3_052956,T3,MT3,2,0.555555555555556,5203784,14038176
MT3_052957,T3,MT3,2,0.5,9450274,14038176
MT3_052958,T3,MT3,2,0.529411764705882,6320837,14038176
MT3_052959,T3,MT3,2,0.5,14038176,19038915
MT3_052960,T3,MT3,2,0.5625,3169056,14038176
MT3_052961,T3,MT3,2,0.625,13815966,14038176
MT3_052962,T3,MT3,2,0.5,10839253,14038176
MT3_052963,T3,MT3,2,0.5,14038176,22249465
MT3_052964,T3,MT3,2,0.55,2046158,7797614
MT3_052965,T3,MT3,2,0.5,2046158,22323688
MT3_052966,T3,MT3,2,0.526315789473684,2046158,8664460
MT3_052967,T3,MT3,2,0.5,2046158,15311521
MT3_052968,T3,MT3,2,0.5,2046158,15311522
MT3_052969,T3,MT3,2,0.538461538461538,6614947,13997019
MT3_052970,T3,MT3,2,0.55,13207434,13207437
MT3_052971,T3,MT3,2,0.647058823529412,19549575,19549579
MT3_052972,T3,MT3,2,0.6875,7320804,7434461
MT3_052973,T3,MT3,2,0.5,2633238,7320804
MT3_052974,T3,MT3,2,0.5,5976426,12649112
MT3_052975,T3,MT3,2,0.5,4562924,12649112
MT3_052976,T3,MT3,2,0.5,5914388,12649112
MT3_052977,T3,MT3,2,0.5,9267602,12649112
MT3_052978,T3,MT3,2,0.5,8670774,21461878
MT3_052979,T3,MT3,2,0.5,7797614,8670774
MT3_052980,T3,MT3,2,0.5,8670774,22323688
MT3_052981,T3,MT3,2,0.631578947368421,8665323,8670774
MT3_052982,T3,MT3,2,0.611111111111111,8670774,16925759
MT3_052983,T3,MT3,2,0.5,8670774,18065573
MT3_052984,T3,MT3,2,0.578947368421053,8664460,8670774
MT3_052985,T3,MT3,2,0.5,4453922,8670774
MT3_052986,T3,MT3,2,0.5,297790,8670774
MT3_052987,T3,MT3,2,0.5,2705336,8670774
MT3_052988,T3,MT3,2,0.523809523809524,2057786,8670774
MT3_052989,T3,MT3,2,0.5,8670774,19332852
MT3_052990,T3,MT3,2,0.5,8670774,22223563
MT3_052991,T3,MT3,2,0.677165354330709,8670774,10265164
MT3_052992,T3,MT3,2,0.619047619047619,8670774,11343453
MT3_052993,T3,MT3,2,0.5,8670774,14380467
MT3_052994,T3,MT3,2,0.5,8670774,19604083
MT3_052995,T3,MT3,2,0.5,8670774,20231243
MT3_052996,T3,MT3,2,0.541666666666667,6853666,8670774
MT3_052997,T3,MT3,2,0.55,4562786,8670774
MT3_052998,T3,MT3,2,0.523809523809524,8670774,17916170
MT3_052999,T3,MT3,2,0.5,2401142,8670774
MT3_053000,T3,MT3,2,0.52,8670774,12980532
MT3_053001,T3,MT3,2,0.5,8670774,22022886
MT3_053002,T3,MT3,2,0.611111111111111,8670774,19332849
MT3_053003,T3,MT3,2,0.5,8670774,11475527
MT3_053004,T3,MT3,2,0.5,8670774,15372362
MT3_053005,T3,MT3,2,0.5,4249821,8670774
MT3_053006,T3,MT3,2,0.5,8670774,14960335
MT3_053007,T3,MT3,2,0.55,8670774,20073619
MT3_053008,T3,MT3,2,0.5,8664461,8670774
MT3_053009,T3,MT3,2,0.5,3803023,8670774
MT3_053010,T3,MT3,2,0.523809523809524,8670774,14096915
MT3_053011,T3,MT3,2,0.555555555555556,8670774,17245830
MT3_053012,T3,MT3,2,0.5,8670774,19038915
MT3_053013,T3,MT3,2,0.5,4599608,8670774
MT3_053014,T3,MT3,2,0.555555555555556,8670774,13815966
MT3_053015,T3,MT3,2,0.5,8670774,20094305
MT3_053016,T3,MT3,2,0.5,5976426,15292308
MT3_053017,T3,MT3,2,0.5,5976426,19360796
MT3_053018,T3,MT3,2,0.5,5976426,16129965
MT3_053019,T3,MT3,2,0.5,5976426,12913232
MT3_053020,T3,MT3,2,0.533333333333333,18417069,21821404
MT3_053021,T3,MT3,2,0.533333333333333,10055931,18417069
MT3_053022,T3,MT3,2,0.533333333333333,18417069,22249465
MT3_053023,T3,MT3,2,0.517241379310345,19204595,19549577
MT3_053024,T3,MT3,2,0.5,13480108,21461878
MT3_053025,T3,MT3,2,0.5,21461878,21821404
MT3_053026,T3,MT3,2,0.5,15292308,21461878
MT3_053027,T3,MT3,2,0.5625,16925759,21461878
MT3_053028,T3,MT3,2,0.5625,5435234,21461878
MT3_053029,T3,MT3,2,0.5,3631989,21461878
MT3_053030,T3,MT3,2,0.5,18065573,21461878
MT3_053031,T3,MT3,2,0.5625,4453922,21461878
MT3_053032,T3,MT3,2,0.555555555555556,297790,21461878
MT3_053033,T3,MT3,2,0.523809523809524,2057786,21461878
MT3_053034,T3,MT3,2,0.5,1179431,21461878
MT3_053035,T3,MT3,2,0.5625,19332852,21461878
MT3_053036,T3,MT3,2,0.5625,21461878,22223563
MT3_053037,T3,MT3,2,0.526315789473684,14633134,21461878
MT3_053038,T3,MT3,2,0.5625,10265164,21461878
MT3_053039,T3,MT3,2,0.5,18616606,21461878
MT3_053040,T3,MT3,2,0.5,11334468,21461878
MT3_053041,T3,MT3,2,0.625,10839252,21461878
MT3_053042,T3,MT3,2,0.555555555555556,19604083,21461878
MT3_053043,T3,MT3,2,0.529411764705882,6301863,21461878
MT3_053044,T3,MT3,2,0.555555555555556,20231243,21461878
MT3_053045,T3,MT3,2,0.5,13534692,21461878
MT3_053046,T3,MT3,2,0.555555555555556,2401142,21461878
MT3_053047,T3,MT3,2,0.526315789473684,19494842,21461878
MT3_053048,T3,MT3,2,0.6875,21461878,23115934
MT3_053049,T3,MT3,2,0.5625,19332849,21461878
MT3_053050,T3,MT3,2,0.5625,15372362,21461878
MT3_053051,T3,MT3,2,0.526315789473684,12894191,21461878
MT3_053052,T3,MT3,2,0.5,13879984,21461878
MT3_053053,T3,MT3,2,0.5,18390011,21461878
MT3_053054,T3,MT3,2,0.625,9627687,21461878
MT3_053055,T3,MT3,2,0.5,12913232,21461878
MT3_053056,T3,MT3,2,0.5,10055931,21461878
MT3_053057,T3,MT3,2,0.5,21461878,22259089
MT3_053058,T3,MT3,2,0.5,4249821,21461878
MT3_053059,T3,MT3,2,0.5,20073619,21461878
MT3_053060,T3,MT3,2,0.5,20900753,21461878
MT3_053061,T3,MT3,2,0.6875,5671908,21461878
MT3_053062,T3,MT3,2,0.6875,8664461,21461878
MT3_053063,T3,MT3,2,0.5,16105484,21461878
MT3_053064,T3,MT3,2,0.5,3803023,21461878
MT3_053065,T3,MT3,2,0.5,21461878,22259087
MT3_053066,T3,MT3,2,0.529411764705882,9979752,21461878
MT3_053067,T3,MT3,2,0.5,10212189,21461878
MT3_053068,T3,MT3,2,0.5625,20627152,21461878
MT3_053069,T3,MT3,2,0.5625,17245830,21461878
MT3_053070,T3,MT3,2,0.611111111111111,5203784,21461878
